date_date,customer_id,order_id,products_id,net_sales,qty
2023-11-22,1776003,5176833,72018,5.3754,1
2023-11-22,1776003,5176833,11726,5.6905,1
2023-11-22,1776003,5176833,9469,1.725,1
2023-11-22,1776003,5176833,17594,4.7014,1
2023-11-22,1776003,5176833,21158,7.35,1
2023-11-22,1776003,5176833,82542,34.6729,1
2023-11-22,1776003,5176833,103080,1.125,1
2023-11-22,1544523,5175561,74408,25.32,2
2023-11-22,1672743,5177373,30577,5.3217,1
2023-11-22,1672743,5177373,68321,3.4025,1
2023-11-22,1672743,5177373,15643,4.6127,1
2023-11-22,1672743,5177373,70264,40.5709,1
2023-11-22,1672743,5177373,19297,5.664,1
2023-11-22,1672743,5177373,83764,7.4435,1
2023-11-22,1771743,5177130,8696,3.6872,1
2023-11-22,1771743,5177130,47321,48.3333,1
2023-11-22,1409553,5174337,101147,3.9616,1
2023-11-22,1409553,5174337,104994,6.0104,1
2023-11-22,1409553,5174337,105040,5.4384,1
2023-11-22,1409553,5174337,104990,6.0104,1
2023-11-22,1409553,5174337,105038,5.4384,1
2023-11-22,1409553,5174337,89900,6.3327,3
2023-11-22,1409553,5174337,69340,6.5198,2
2023-11-22,1409553,5174337,85023,8.9016,2
2023-11-22,1409553,5174337,101146,3.7868,1
2023-11-22,1409553,5174337,87387,4.4324,1
2023-11-22,1409553,5174337,105123,5.7607,1
2023-11-22,1409553,5174337,105122,5.7607,1
2023-11-22,1409553,5174337,69338,4.7026,2
2023-11-22,1409553,5174337,89903,4.4058,2
2023-11-22,1134153,5178693,100035,12.0334,1
2023-11-22,1134153,5178693,42868,49.4417,1
2023-11-22,1134153,5178693,7857,0.85,1
2023-11-22,1162143,5180490,79107,6.675,2
2023-11-22,1162143,5180490,46953,13.1175,1
2023-11-22,1162143,5180490,95357,37.2534,6
2023-11-22,1162143,5180490,7256,5.5365,3
2023-11-22,1162143,5180490,16050,1.4933,1
2023-11-22,1778343,5183100,94391,21.55,1
2023-11-22,1778343,5183100,99968,1.3704,1
2023-11-22,1778343,5183100,96030,1.25,1
2023-11-22,1751163,5180286,45643,20.8672,2
2023-11-22,1751163,5180286,3479,6.1982,1
2023-11-22,1751163,5180286,89674,23.328,2
2023-11-22,1751163,5180286,41107,12.3478,2
2023-11-22,1751163,5180286,81211,8.872,2
2023-11-22,1751163,5180286,81220,8.8066,2
2023-11-22,484533,5181330,105220,9.9096,1
2023-11-22,484533,5181330,105219,9.9096,1
2023-11-22,417363,5180319,102992,1.2396,1
2023-11-22,417363,5180319,83625,2.1431,1
2023-11-22,417363,5180319,84549,12.6792,1
2023-11-22,417363,5180319,102592,2.011,1
2023-11-22,417363,5180319,97956,7.639,1
2023-11-22,417363,5180319,95951,0.6204,1
2023-11-22,417363,5180319,28716,1.936,1
2023-11-22,417363,5180319,46123,0.9375,1
2023-11-22,417363,5180319,46160,0.4794,1
2023-11-22,417363,5180319,77771,2.3687,1
2023-11-22,417363,5180319,96441,6.5662,2
2023-11-22,417363,5180319,80468,5.5839,1
2023-11-22,417363,5180319,89372,5.9458,1
2023-11-22,417363,5180319,77049,6.984,1
2023-11-22,417363,5180319,79057,10.71,1
2023-11-22,1592163,5174703,79710,6.3134,1
2023-11-22,1592163,5174703,46227,21.4937,4
2023-11-22,1592163,5174703,96722,5.0536,1
2023-11-22,1592163,5174703,85159,7.0833,3
2023-11-22,1592163,5174703,10859,51.75,1
2023-11-22,1775463,5173683,5728,2.3801,1
2023-11-22,1775253,5172966,84875,14.0284,1
2023-11-22,1775493,5173737,68608,3.4545,1
2023-11-22,1775493,5173737,22220,36.5,2
2023-11-22,1775493,5173737,68606,4.992,1
2023-11-22,1775493,5173737,76981,2.9083,1
2023-11-22,1775493,5173737,68607,3.8333,1
2023-11-22,1770243,5178096,94849,4.1549,1
2023-11-22,1770243,5178096,96238,9.9167,1
2023-11-22,1770243,5178096,86457,8.66,1
2023-11-22,1770243,5178096,49107,5.25,1
2023-11-22,1770243,5178096,73146,1.7416,1
2023-11-22,1770243,5178096,76981,2.9083,1
2023-11-22,1770243,5178096,77346,4.0284,1
2023-11-22,1770243,5178096,77260,2.8509,1
2023-11-22,1770243,5178096,12648,9.125,1
2023-11-22,1770243,5178096,27534,3.7892,1
2023-11-22,1770243,5178096,5869,2.6175,1
2023-11-22,1770243,5178096,11809,4.4393,1
2023-11-22,1770243,5178096,99263,3.825,1
2023-11-22,1777383,5180154,74062,14.1596,1
2023-11-22,1528503,5176317,41924,2.494,1
2023-11-22,1528503,5176317,41921,2.494,1
2023-11-22,1528503,5176317,6465,43.752,6
2023-11-22,1528503,5176317,45250,0.9886,1
2023-11-22,1528503,5176317,105478,4.0333,1
2023-11-22,1528503,5176317,41910,2.494,1
2023-11-22,1528503,5176317,9519,13.7275,1
2023-11-22,1528503,5176317,71834,2.6305,1
2023-03-12,1548303,4294156,41347,15.825,1
2023-03-12,217743,4293713,18115,4.9964,1
2023-03-12,217743,4293713,88487,21.6789,2
2023-03-12,217743,4293713,78502,6.2142,1
2023-03-12,217743,4293713,75376,5.1791,1
2023-03-12,217743,4293713,1622,4.66,1
2023-03-12,217743,4293713,84835,2.7906,1
2023-03-12,217743,4293713,30569,9.9678,1
2023-03-12,217743,4293713,12925,3.3623,1
2023-03-12,217743,4293713,9526,13.926,1
2023-03-12,217743,4293713,18672,23.3471,1
2023-03-12,217743,4293713,71282,4.6628,1
2023-03-12,217743,4293713,83978,5.7,1
2023-03-12,217743,4293713,72577,18.4948,1
2023-03-12,217743,4293713,88773,3.0333,1
2023-03-12,217743,4293713,1281,4.7456,1
2023-03-12,217743,4293713,76824,1.9621,1
2023-03-12,217743,4293713,86505,1.9873,1
2023-03-12,217743,4293713,47514,7.4865,1
2023-03-12,217743,4293713,1620,3.7266,1
2023-03-12,217743,4293713,11823,6.4375,1
2023-03-12,217743,4293713,89411,5.3,1
2023-03-12,1545273,4292986,10094,2.5833,1
2023-03-12,1545273,4292986,5356,14.9167,1
2023-03-12,1545273,4292986,76731,2.926,1
2023-03-12,1545273,4292986,47808,10.7917,1
2023-03-12,1442013,4292992,28494,3.203,1
2023-03-12,1442013,4292992,44011,7.526,2
2023-03-12,1442013,4292992,78401,29.886,4
2023-03-12,1442013,4292992,81507,13.2227,1
2023-03-12,1442013,4292992,9469,2.1927,1
2023-03-12,1442013,4292992,5813,7.4904,2
2023-03-12,1442013,4292992,89976,18.8626,2
2023-03-12,1442013,4292992,71710,5.1659,1
2023-03-12,1442013,4292992,9462,5.085,2
2023-03-12,1442013,4292992,10561,6.5479,1
2023-03-12,1442013,4292992,44012,7.0142,2
2023-03-12,262083,4293619,29820,66.6968,4
2023-11-23,1780413,5191173,7253,1.6852,1
2023-11-23,1780413,5191173,89130,4.3031,1
2023-11-23,1780413,5191173,80643,18.6839,1
2023-11-23,1780413,5191173,29640,1.6822,1
2023-11-23,1780413,5191173,2148,4.1792,1
2023-11-23,1780413,5191173,29645,4.4625,1
2023-11-23,1780413,5191173,82426,37.613,10
2023-11-23,1780413,5191173,62500,5.6738,1
2023-11-23,1780413,5191173,5080,11.191,1
2023-11-23,1780413,5191173,4197,4.9513,1
2023-11-23,1113423,5195049,102275,24.8766,4
2023-11-23,1113423,5195049,102269,99.28,16
2023-11-23,1781793,5195565,88196,3.5667,1
2023-11-23,1781793,5195565,76987,2.8718,1
2023-11-23,1781793,5195565,76981,5.6417,2
2023-11-23,1778643,5184069,92613,3.0097,1
2023-11-23,1778643,5184069,72663,6.8915,1
2023-11-23,1778643,5184069,70600,10.5488,1
2023-11-23,1778643,5184069,79640,3.1875,1
2023-11-23,1778643,5184069,90951,2.8158,1
2023-11-23,1778643,5184069,69234,6.7292,1
2023-11-23,1778643,5184069,103791,54.1662,3
2023-11-23,1782333,5198151,91866,125.3334,1
2023-11-23,1030023,5185869,4381,2.0868,1
2023-11-23,1030023,5185869,41029,2.0868,1
2023-11-23,1030023,5185869,85159,6.0208,3
2023-11-23,1030023,5185869,79428,2.3768,1
2023-11-23,1030023,5185869,69226,3.4644,1
2023-11-23,1030023,5185869,75997,3.9398,1
2023-11-23,1030023,5185869,46231,10.5985,1
2023-11-23,1030023,5185869,104221,1.7709,1
2023-11-23,1030023,5185869,48478,0.9265,1
2023-11-23,1030023,5185869,79419,1.6034,1
2023-11-23,1030023,5185869,79482,4.9913,1
2023-11-23,1030023,5185869,77326,8.8557,3
2023-11-23,1030023,5185869,43944,33.6564,3
2023-11-23,1030023,5185869,87091,2.55,1
2023-11-23,1030023,5185869,41034,1.7738,1
2023-11-23,1030023,5185869,96413,3.4109,1
2023-11-23,1030023,5185869,79480,2.718,1
2023-11-23,1030023,5185869,79329,4.8708,1
2023-11-23,1030023,5185869,20419,1.8422,1
2023-11-23,1030023,5185869,100436,4.3031,1
2023-11-23,1780173,5189991,46735,32.5125,1
2023-11-23,1782093,5196648,105250,31.521,5
2023-11-23,1782093,5196648,84876,10.5498,1
2023-11-23,1782093,5196648,70264,40.5709,1
2023-11-23,1782783,5198970,105193,106.2075,1
2023-11-23,1184643,5192835,79479,0.9633,1
2023-11-23,1184643,5192835,46760,21.6832,12
2023-11-23,1184643,5192835,104476,6.5929,1
2023-11-23,1184643,5192835,105042,5.1117,1
2023-11-23,1184643,5192835,92134,19.6031,2
2023-11-23,1184643,5192835,26451,4.145,1
2023-11-23,1184643,5192835,87840,4.0292,2
2023-11-23,1184643,5192835,74253,4.7564,1
2023-11-23,1184643,5192835,104928,5.2594,1
2023-11-23,1433553,5193351,6476,2.0994,1
2023-11-23,1433553,5193351,3375,8.4069,3
2023-11-23,1433553,5193351,70574,5.097,2
2023-11-23,1433553,5193351,9675,1.7915,1
2023-11-23,1433553,5193351,77707,7.425,1
2023-11-23,1433553,5193351,77837,7.0125,1
2023-11-23,1433553,5193351,4298,2.3207,1
2023-11-23,1433553,5193351,78059,37.7535,4
2023-11-23,1433553,5193351,4299,2.5118,1
2023-11-23,1433553,5193351,17067,1.981,1
2023-11-23,1782543,5198472,79168,68.0756,4
2023-11-23,1776663,5186697,102772,66.9375,1
2023-11-23,1774953,5191584,91978,6.2289,1
2023-11-23,1774953,5191584,43546,2.7051,1
2023-11-23,1774953,5191584,85015,4.1071,1
2023-11-23,1774953,5191584,95873,10.1752,1
2023-11-23,1774953,5191584,73244,0.9499,1
2023-11-23,1774953,5191584,74920,5.4789,1
2023-11-23,1774953,5191584,95805,6.5402,1
2023-11-23,1774953,5191584,102735,4.1792,1
2023-11-23,1774953,5191584,79813,2.4161,1
2023-11-23,1774953,5191584,104765,9.5731,1
2023-11-23,1774953,5191584,84878,12.9071,1
2023-11-23,1774953,5191584,76451,5.1177,1
2023-11-23,1774953,5191584,77708,3.5,2
2023-11-23,1780833,5192355,29601,6.4054,1
2023-11-23,1780833,5192355,17631,10.7212,1
2023-11-23,1780833,5192355,19412,3.1201,1
2023-11-23,1780833,5192355,95207,2.997,1
2023-11-23,1780833,5192355,5688,2.1072,1
2023-11-23,1780833,5192355,9469,1.725,1
2023-11-23,1780833,5192355,74905,17.175,1
2023-11-23,1780833,5192355,17620,7.1943,1
2023-11-23,1780833,5192355,19377,3.1862,1
2023-11-23,1780833,5192355,17627,12.745,1
2023-11-23,1781853,5195712,22322,51.675,1
2023-11-23,1683903,5187783,7357,21.825,4
2023-11-23,1683903,5187783,88215,9.9,4
2023-11-23,1683903,5187783,42807,9.75,2
2023-11-23,1683903,5187783,5869,10.47,4
2023-11-23,1774953,5193978,84878,15.1848,1
2023-11-23,1344573,5186811,91365,6.3679,1
2023-11-23,1344573,5186811,102576,1.6749,1
2023-11-23,1344573,5186811,92691,3.1462,1
2023-11-23,1344573,5186811,104623,2.3639,1
2023-11-23,1344573,5186811,26336,1.7935,1
2023-11-23,1344573,5186811,94484,6.4053,1
2023-11-23,1344573,5186811,80131,6.1744,1
2023-11-23,1344573,5186811,42989,6.8603,1
2023-11-23,1344573,5186811,87796,2.1939,1
2023-11-23,1344573,5186811,6471,8.6772,4
2023-11-23,1344573,5186811,102281,8.3187,1
2023-11-23,1344573,5186811,46131,6.0852,6
2023-11-23,1344573,5186811,48466,15.9216,3
2023-03-13,1549083,4296999,17647,18.7678,2
2023-03-13,1465233,4295995,44127,4.6635,3
2023-03-13,1465233,4295995,78916,21.9754,2
2023-03-13,1465233,4295995,1296,7.26,1
2023-03-13,1465233,4295995,92628,6.9,1
2023-03-13,1465233,4295995,71729,4.5,3
2023-03-13,1465233,4295995,92651,4.0466,1
2023-03-13,1465233,4295995,46233,24.9376,2
2023-03-13,1465233,4295995,2713,2.5,1
2023-03-13,1149063,4296280,95669,2.6666,1
2023-03-13,1149063,4296280,88218,2.75,1
2023-03-13,1149063,4296280,11412,5.1,1
2023-03-13,1149063,4296280,100695,5.6334,1
2023-03-13,1149063,4296280,28888,3.3,1
2023-03-13,1149063,4296280,100698,5.3134,1
2023-03-13,1149063,4296280,97545,3.0711,1
2023-03-13,1149063,4296280,73174,2.1232,1
2023-03-13,1149063,4296280,68599,4.73,1
2023-03-13,1149063,4296280,71321,15,1
2023-03-13,1149063,4296280,83042,3.435,1
2023-03-13,1149063,4296280,80268,2.1611,1
2023-03-13,1149063,4296280,45983,9.8502,1
2023-03-13,1149063,4296280,86526,1.0466,1
2023-03-13,1149063,4296280,1732,3.1334,1
2023-03-13,1149063,4296280,86612,5.1337,1
2023-03-13,1149063,4296280,27753,5.3266,1
2023-03-13,1149063,4296280,11408,8.97,1
2023-03-13,1333263,4296866,87080,5.1184,2
2023-03-13,1333263,4296866,96574,3.0332,6
2023-03-13,1333263,4296866,85517,5.6209,1
2023-03-13,1333263,4296866,85899,3.2038,1
2023-03-13,1333263,4296866,85738,6.0569,1
2023-03-13,1333263,4296866,99747,11.0046,3
2023-03-13,1333263,4296866,85918,2.7014,1
2023-03-13,1333263,4296866,92945,3.4597,1
2023-03-13,1333263,4296866,88849,6.4654,2
2023-03-13,1262733,4294866,80643,109.1379,6
2023-03-13,1262733,4294870,80643,109.1379,6
2023-03-13,1128333,4296422,48466,25.2501,3
2023-03-13,1128333,4296422,85156,9.75,4
2023-03-13,1128333,4296422,28595,3.9716,1
2023-03-13,1128333,4296422,1934,5.0084,1
2023-03-13,1262733,4294888,80643,109.1379,6
2023-11-24,1786053,5209647,91520,48.8042,1
2023-11-24,1784793,5205810,72693,9.1303,1
2023-11-24,1784793,5205810,72701,12.1993,1
2023-11-24,1784793,5205810,72690,9.5907,1
2023-11-24,1784793,5205810,72694,14.85,1
2023-11-24,1785843,5208903,21634,24.9167,1
2023-11-24,1035903,5208660,5869,5.2185,2
2023-11-24,1035903,5208660,12648,9.125,1
2023-11-24,1035903,5208660,7357,10.9125,2
2023-11-24,1783923,5203038,97505,7.2889,1
2023-11-24,1783923,5203038,68530,29.8987,1
2023-11-24,1783923,5203038,49338,22.8863,1
2023-11-24,1785453,5209725,79436,4.9287,1
2023-11-24,1785453,5209725,87800,3.1238,1
2023-11-24,1785453,5209725,78399,8.6868,2
2023-11-24,1785453,5209725,11296,5.3766,1
2023-11-24,1785453,5209725,79264,27.0831,1
2023-11-24,1785453,5209725,105302,3.8958,1
2023-11-24,1785453,5209725,21820,4.9088,1
2023-11-24,1785453,5209725,9722,8.16,2
2023-11-24,1785453,5209725,82115,20.5893,1
2023-11-24,1785453,5209725,9734,2.4629,1
2023-11-24,1785453,5209725,46309,10.0265,1
2023-11-24,1785453,5209725,79813,4.8322,2
2023-11-24,1784403,5204613,102190,2.9573,1
2023-11-24,1784403,5204613,47892,2.61,1
2023-11-24,1784403,5204613,48697,3.6598,1
2023-11-24,1784403,5204613,79686,9.7755,1
2023-11-24,1784403,5204613,89817,2.3507,1
2023-11-24,1784403,5204613,101620,31.0729,4
2023-11-24,1784403,5204613,29444,4.0542,1
2023-11-24,1784403,5204613,80187,2.2275,1
2023-11-24,1784403,5204613,24144,4.0284,1
2023-11-24,1784763,5205654,88098,39.1283,1
2023-11-24,1776153,5204145,4166,5.9925,1
2023-11-24,1776153,5204145,93980,4.7474,1
2023-11-24,1776153,5204145,44735,0.7867,1
2023-11-24,1776153,5204145,79057,22.68,2
2023-11-24,1776153,5204145,83755,10.4503,1
2023-11-24,1776153,5204145,78421,3.1478,1
2023-11-24,1776153,5204145,20053,7.1108,2
2023-11-24,1776153,5204145,79819,5.6287,1
2023-11-24,1776153,5204145,10522,5.592,1
2023-11-24,1783833,5202870,92250,14.9167,1
2023-11-24,1783833,5202870,92161,9.9167,1
2023-11-24,1783833,5202870,101091,10.7841,1
2023-11-24,1783833,5202870,76981,2.9083,1
2023-11-24,1454223,5210817,104983,59.9925,1
2023-11-24,1786113,5209818,84488,12.7182,1
2023-11-24,1786113,5209818,29626,2.25,1
2023-11-24,1786113,5209818,29628,1.9913,1
2023-11-24,1786113,5209818,102928,22.425,2
2023-11-24,1786113,5209818,79107,3.0038,1
2023-11-24,1786113,5209818,92274,19.0613,1
2023-11-24,1783353,5201376,63633,28.2625,1
2023-11-24,1204983,5201379,44943,4.5458,1
2023-11-24,1204983,5201379,5694,1.9369,1
2023-11-24,1204983,5201379,99325,2.9523,1
2023-11-24,1204983,5201379,45489,3.1577,1
2023-11-24,1204983,5201379,69224,2.2275,1
2023-11-24,1204983,5201379,91857,3.99,1
2023-11-24,1204983,5201379,101887,4.0232,1
2023-11-24,1204983,5201379,83063,4.0606,1
2023-11-24,1204983,5201379,92895,6.8674,1
2023-11-24,1204983,5201379,79559,4.0687,1
2023-11-24,1204983,5201379,83591,2.2692,1
2023-11-24,1204983,5201379,90413,0.5093,1
2023-11-24,1204983,5201379,92900,5.4369,1
2023-11-24,1204983,5201379,92147,6.5628,1
2023-11-24,1204983,5201379,101677,2.346,1
2023-11-24,1204983,5201379,7253,1.6728,1
2023-11-24,1204983,5201379,48475,5.0673,1
2023-11-24,1204983,5201379,5055,1.7735,1
2023-11-24,1204983,5201379,102570,1.7735,1
2023-11-24,1204983,5201379,19332,3.3766,1
2023-03-14,420663,4299904,7922,5.8792,1
2023-03-14,420663,4299904,5553,5.293,2
2023-03-14,420663,4299904,5639,1.0248,1
2023-03-14,420663,4299904,86336,7.8734,1
2023-03-14,420663,4299904,47211,4.4608,2
2023-03-14,420663,4299904,17559,15.3,1
2023-03-14,420663,4299904,4205,2.9042,1
2023-03-14,420663,4299904,70199,4.5732,2
2023-03-14,420663,4299904,17543,15.7028,1
2023-03-14,420663,4299904,5643,3.1692,3
2023-03-14,420663,4299904,80232,2.0053,1
2023-03-14,420663,4299904,70201,5.8064,1
2023-03-14,420663,4299904,47647,2.3607,1
2023-03-14,420663,4299904,70204,5.4303,1
2023-03-14,420663,4299904,5619,3.8673,3
2023-03-14,420663,4299904,77966,6.9288,4
2023-03-14,1541013,4298896,24055,53.2324,4
2023-03-14,1541013,4298896,48731,14.256,4
2023-03-14,1541013,4298896,26727,8.129,2
2023-03-14,1549383,4298161,16384,48.3,3
2023-03-14,1549383,4298161,75659,5.8582,2
2023-03-14,1549383,4298161,25296,8.4292,1
2023-03-14,1040313,4298420,77780,2.0901,1
2023-03-14,1040313,4298420,49229,7.5678,2
2023-03-14,1040313,4298420,80122,3.0104,1
2023-03-14,1040313,4298420,49182,6.764,1
2023-03-14,1040313,4298420,5692,7.2568,2
2023-03-14,1040313,4298420,19756,6.655,2
2023-03-14,1040313,4298420,81446,2.2597,1
2023-03-14,1040313,4298420,22025,2.0398,1
2023-03-14,1040313,4298420,5588,3.9955,1
2023-03-14,1040313,4298420,69116,2.4645,1
2023-03-14,1040313,4298420,84213,4.8531,1
2023-03-14,1040313,4298420,5643,2.4856,2
2023-03-14,1040313,4298420,79929,7.0218,2
2023-03-14,1040313,4298420,5530,4.0492,2
2023-03-14,1040313,4298420,5654,5.2072,2
2023-03-14,1040313,4298420,5487,4.4542,1
2023-03-14,1040313,4298420,5646,1.2711,1
2023-03-14,1040313,4298420,63864,4.665,1
2023-03-14,1040313,4298420,22014,1.9962,1
2023-03-14,1040313,4298420,80055,2.5189,1
2023-03-14,1040313,4298420,6215,3.6618,1
2023-03-14,1040313,4298420,88728,4.8532,2
2023-03-14,1040313,4298420,44696,5.3144,2
2023-03-14,1040313,4298420,84393,2.4645,1
2023-03-14,1040313,4298420,69115,2.4645,1
2023-03-14,1040313,4298420,7264,8.1943,3
2023-03-14,1040313,4298420,76212,2.3052,1
2023-03-14,1040313,4298420,5910,6.935,2
2023-03-14,1040313,4298420,19345,2.237,1
2023-03-14,1040313,4298420,94473,7.507,2
2023-03-14,1040313,4298420,80315,2.9194,1
2023-03-14,1040313,4298420,19761,5.7782,2
2023-03-14,1040313,4298420,79819,5.7933,1
2023-03-14,1040313,4298420,90377,3.7891,1
2023-03-14,1405893,4298936,92134,19.25,2
2023-03-14,1405893,4298936,43943,53.8971,4
2023-03-14,1405893,4298936,85159,6.25,3
2023-11-25,1450893,5224962,14362,29.3532,2
2023-11-25,1450893,5224962,92134,19.6031,2
2023-11-25,1450893,5224962,6614,2.4682,2
2023-11-25,1450893,5224962,26336,1.4348,1
2023-11-25,1450893,5224962,85159,12.0416,6
2023-11-25,1450893,5224962,6617,2.4792,1
2023-11-25,1450893,5224962,26328,3.5869,1
2023-11-25,1760253,5227533,88098,39.1283,1
2023-11-25,1588233,5227797,8696,9.4023,3
2023-11-25,1588233,5227797,76046,12.907,2
2023-11-25,1588233,5227797,8888,4.8514,3
2023-11-25,1588233,5227797,17594,4.7014,1
2023-11-25,1588233,5227797,88730,3.6015,3
2023-11-25,1588233,5227797,76656,9.1694,2
2023-11-25,1588233,5227797,79934,3.5046,3
2023-11-25,1588233,5227797,80409,4.7931,1
2023-11-25,1588233,5227797,81235,10.7172,2
2023-11-25,1588233,5227797,84359,6.46,1
2023-11-25,1588233,5227797,69476,3.8834,2
2023-11-25,1588233,5227797,44138,2.6024,1
2023-11-25,1588233,5227797,79950,14.341,5
2023-11-25,1663203,5230368,23628,4.4626,2
2023-11-25,1663203,5230368,2713,2.8935,1
2023-11-25,1663203,5230368,89286,7.2472,1
2023-11-25,1663203,5230368,7358,3.7425,1
2023-11-25,1663203,5230368,45479,2.3888,1
2023-11-25,1663203,5230368,48269,14.6268,1
2023-11-25,1663203,5230368,45529,6.8089,1
2023-11-25,1663203,5230368,89246,5.0686,1
2023-11-25,1663203,5230368,80031,6.0916,2
2023-11-25,1663203,5230368,45480,3.5063,1
2023-11-25,1663203,5230368,86170,9.3911,1
2023-11-25,1663203,5230368,11798,2.6608,1
2023-11-25,1663203,5230368,23662,1.1688,1
2023-11-25,1663203,5230368,11800,4.6782,1
2023-11-25,1709133,5223972,8118,8.0325,1
2023-11-25,1709133,5223972,104890,14.9999,1
2023-11-25,1709133,5223972,70600,11.1693,1
2023-11-25,1709133,5223972,68954,4.425,2
2023-11-25,1709133,5223972,7857,1.7,2
2023-11-25,1709133,5223972,7256,4.9829,3
2023-11-25,1709133,5223972,73322,2.325,1
2023-11-25,1709133,5223972,44533,5.25,2
2023-11-25,1709133,5223972,49974,4.6575,3
2023-11-25,1709133,5223972,7269,5.1058,2
2023-11-25,353883,5222199,72651,3.6034,1
2023-11-25,353883,5222199,104856,21.2146,1
2023-11-25,353883,5222199,105463,11.6875,1
2023-11-25,353883,5222199,105056,7.219,1
2023-11-25,353883,5222199,49068,15.6422,2
2023-11-25,353883,5222199,105886,14.11,1
2023-11-25,353883,5222199,44342,4.1169,1
2023-11-25,1789023,5220960,92277,21.1792,1
2023-11-25,1744893,5215329,101347,12.6792,1
2023-11-25,1744893,5215329,17291,48.11,1
2023-11-25,1744893,5215329,17280,47.4229,1
2023-11-25,1281993,5213544,17532,89.9148,6
2023-11-25,1645653,5213814,81211,4.436,1
2023-11-25,1645653,5213814,12916,3.0967,1
2023-11-25,1645653,5213814,70553,9.2986,1
2023-11-25,1645653,5213814,77191,3.5417,1
2023-11-25,1787163,5213817,94769,54.1583,1
2023-11-25,437733,5224059,104688,15.9021,1
2023-11-25,437733,5224059,17609,10.8256,1
2023-11-25,437733,5224059,79107,9.9,3
2023-11-25,437733,5224059,98120,12.7962,1
2023-11-25,437733,5224059,17599,13.9573,1
2023-11-25,1763463,5223816,77837,6.3113,1
2023-11-25,1763463,5223816,83829,2.557,1
2023-11-25,1763463,5223816,91491,3.7125,1
2023-11-25,1763463,5223816,17921,5.985,3
2023-11-25,1763463,5223816,77843,5.7375,1
2023-11-25,1763463,5223816,83845,6.8375,1
2023-11-25,1763463,5223816,74917,4.4725,1
2023-11-25,1763463,5223816,77844,6.6825,1
2023-11-25,1763463,5223816,46955,8.3916,1
2023-11-25,1763463,5223816,91492,8.6924,2
2023-11-25,1763463,5223816,104361,3.2212,1
2023-11-25,1786743,5212053,101956,35.0833,1
2023-11-25,491733,5225892,80648,2.5507,1
2023-11-25,491733,5225892,70576,1.9535,1
2023-11-25,491733,5225892,70417,2.5507,1
2023-11-25,491733,5225892,3372,3.3697,1
2023-11-25,491733,5225892,12877,25.8527,1
2023-11-25,491733,5225892,101917,1.7829,1
2023-11-25,491733,5225892,70575,1.9535,1
2023-11-25,491733,5225892,99036,1.7829,1
2023-11-25,491733,5225892,89980,3.4891,1
2023-11-25,491733,5225892,4264,2.7299,1
2023-11-25,491733,5225892,4255,2.295,1
2023-11-25,491733,5225892,41034,1.8781,1
2023-11-25,491733,5225892,48473,2.9431,1
2023-11-25,491733,5225892,3375,2.5221,1
2023-11-25,491733,5225892,46269,1.4076,1
2023-11-25,491733,5225892,103341,2.0901,1
2023-11-25,491733,5225892,4267,2.547,1
2023-11-25,491733,5225892,103346,1.2796,1
2023-11-25,491733,5225892,14393,2.349,1
2023-11-25,491733,5225892,46268,1.7829,1
2023-11-25,491733,5225892,70414,1.6977,1
2023-11-25,1790433,5226663,102813,31.8042,1
2023-11-25,1286103,5213103,15548,30.5716,4
2023-11-25,1286103,5213103,84596,4.2086,1
2023-11-25,1286103,5213103,104891,7.1648,1
2023-11-25,1286103,5213103,74928,63.9625,1
2023-11-25,1286103,5213103,96363,21.1792,1
2023-11-25,1286103,5213103,16255,5.9606,1
2023-11-25,1286103,5213103,104674,35.3458,1
2023-11-25,1790013,5224884,48953,67.05,6
2023-11-25,1426233,5224131,91483,4.2146,1
2023-11-25,1426233,5224131,2706,5.2159,1
2023-11-25,1426233,5224131,86448,7.0061,1
2023-11-25,1426233,5224131,102126,26.9167,1
2023-11-25,1426233,5224131,102132,26.9167,1
2023-11-25,1426233,5224131,82441,2.6066,1
2023-11-25,1426233,5224131,79710,6.7079,1
2023-11-25,1426233,5224131,96149,6.901,1
2023-11-25,1754253,5227224,93179,74.4833,1
2023-11-25,71403,5221854,82431,4.425,1
2023-11-25,71403,5221854,29692,15.665,1
2023-11-25,71403,5221854,85785,10,1
2023-11-25,71403,5221854,10856,29.625,1
2023-11-25,71403,5221854,49975,1.9875,1
2023-11-25,1789443,5223390,105022,11.3475,1
2023-11-25,1789443,5223390,43255,33.8513,1
2023-11-25,1689333,5216991,76637,4.5036,3
2023-11-25,1689333,5216991,9504,1.9576,1
2023-11-25,1689333,5216991,91338,1.9986,1
2023-11-25,1689333,5216991,77366,2.059,1
2023-11-25,1689333,5216991,87160,1.9135,1
2023-11-25,1689333,5216991,87282,5.3296,2
2023-11-25,1689333,5216991,77439,1.7403,1
2023-11-25,1689333,5216991,9505,2.1915,1
2023-11-25,1689333,5216991,48255,3.0213,1
2023-11-25,1689333,5216991,80821,4.577,2
2023-11-25,1689333,5216991,77295,3.1702,1
2023-11-25,1689333,5216991,76584,3.4556,2
2023-11-25,1689333,5216991,76455,3.5072,2
2023-11-25,1689333,5216991,76046,6.4535,1
2023-11-25,1689333,5216991,76426,2.3804,1
2023-11-25,1689333,5216991,10538,5.772,2
2023-11-25,1689333,5216991,44723,3.6981,1
2023-11-25,1689333,5216991,9513,2.4098,1
